date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-10-25,58.83,59.385,58.515,59.31,59.31,6903217.0,6903217.0,0.48,0.816,59.07,"October 25, 22",0.00816
2022-10-24,58.17,58.78,57.8,58.74,58.74,6488207.0,6488207.0,0.57,0.98,58.44,"October 24, 22",0.0098
2022-10-21,56.58,57.43,56.38,57.35,57.35,9720312.0,9720312.0,0.77,1.361,57.05333,"October 21, 22",0.01361
2022-10-20,57.75,57.87,56.79,56.91,56.91,5723763.0,5723763.0,-0.84,-1.455,57.19,"October 20, 22",-0.01455
2022-10-19,58.2,58.59,57.37,57.7,57.7,4112561.0,4112561.0,-0.5,-0.859,57.88667,"October 19, 22",-0.00859
2022-10-18,58.12,58.7,57.79,58.35,58.35,6349420.0,6349420.0,0.23,0.396,58.28,"October 18, 22",0.00396
2022-10-17,57.61,57.97,57.34,57.44,57.44,7340864.0,7340864.0,-0.17,-0.295,57.58333,"October 17, 22",-0.00295
2022-10-14,58.21,58.32,56.84,56.94,56.94,7916752.0,7916752.0,-1.27,-2.182,57.36667,"October 14, 22",-0.02182
2022-10-13,56.1,58.03,55.87,57.68,57.68,1.000066E7,1.000066E7,1.58,2.816,57.19333,"October 13, 22",0.02816
2022-10-12,56.94,57.54,56.61,56.83,56.83,8280312.0,8280312.0,-0.11,-0.193,56.99333,"October 12, 22",-0.00193
2022-10-11,55.53,56.76,55.37,56.28,56.28,7976213.0,7976213.0,0.75,1.351,56.13667,"October 11, 22",0.01351
2022-10-10,55.54,55.86,54.97,55.62,55.62,6944939.0,6944939.0,0.08,0.144,55.48333,"October 10, 22",0.00144
2022-10-07,55.85,55.95,54.95,55.26,55.26,6753710.0,6753710.0,-0.59,-1.056,55.38667,"October 07, 22",-0.01056
2022-10-06,57.01,57.33,55.8,56.01,56.01,6070096.0,6070096.0,-1.0,-1.754,56.38,"October 06, 22",-0.01754
2022-10-05,57.2,57.65,56.51,57.24,57.24,4901006.0,4901006.0,0.04,0.07,57.13333,"October 05, 22",7.0E-4
2022-10-04,56.84,57.93,56.74,57.53,57.53,1.1282145E7,1.1282145E7,0.69,1.214,57.4,"October 04, 22",0.01214
2022-10-03,55.24,56.56,54.85,56.35,56.35,1.1677211E7,1.1677211E7,1.11,2.009,55.92,"October 03, 22",0.02009
2022-09-30,56.4900017,56.7000008,54.7200012,54.8300018,54.8300018,1.46515E7,1.46515E7,-1.66,-2.939,55.41667,"September 30, 22",-0.02939
